"GeneID","Block","logFC","adj.P.Val","Enrichment","AveExpr","t","P.Value","B"
"AMZ2","44_Normal vs 502_Tumor",-0.710304994142651,2.792792484759e-16,"Tumor",5.51443356708817,-8.76618179364053,2.31943535694941e-17,28.6483264345544
"TNFAIP8","44_Normal vs 502_Tumor",-0.858577771969388,2.79308183184307e-16,"Tumor",4.0482981658546,-8.76608783683239,2.32113274460118e-17,28.6894042656079
"JAG1","44_Normal vs 502_Tumor",-1.373683382873,2.80822558488167e-16,"Tumor",7.02567164230861,-8.765232167059,2.33664761223135e-17,28.6212456692034
"HTRA2","44_Normal vs 502_Tumor",-0.686354900452454,2.80822558488167e-16,"Tumor",4.858559435053,-8.76527941425337,2.33578826389869e-17,28.6591873210967
"CTSZ","44_Normal vs 502_Tumor",-1.3199726627615,2.90577046091183e-16,"Tumor",8.08351583348999,-8.76076494121001,2.41932790214162e-17,28.5724069528431
"SPINK5","44_Normal vs 502_Tumor",2.80674591035744,2.91503722850649e-16,"Normal",6.34605416921532,8.7602753196159,2.4285640638139e-17,28.5570288058786
"PLEKHA8","44_Normal vs 502_Tumor",-0.680503202504962,2.92164286535417e-16,"Tumor",2.80425944794053,-8.75990401935777,2.43559147521309e-17,28.6298540362403
"BRIP1","44_Normal vs 502_Tumor",-0.976126191706709,2.98035191335246e-16,"Tumor",2.74435619562671,-8.75726673084034,2.48608832461296e-17,28.5624189868871
"GAD1","44_Normal vs 502_Tumor",-0.598080182329555,3.03202182066472e-16,"Nonsignif",1.4219684332774,-8.75497692147597,2.53077099121684e-17,28.00005928325
"CTU1","44_Normal vs 502_Tumor",-0.790024406193602,3.07456433733236e-16,"Tumor",2.939754244785,-8.75310521263071,2.56788434663734e-17,28.580522099954
"GTF2H4","44_Normal vs 502_Tumor",-0.571488536126295,3.14730897573622e-16,"Nonsignif",2.32076905489432,-8.7500178337517,2.63028273729951e-17,28.478656301906
"CSNK2A2","44_Normal vs 502_Tumor",-0.725279383043254,3.19377829663002e-16,"Tumor",5.45560319119125,-8.74805241331434,2.67078439642022e-17,28.5116858982632
"SFXN1","44_Normal vs 502_Tumor",-0.893381042616902,3.23973609804095e-16,"Tumor",4.83012361640654,-8.74613426978644,2.71090651638462e-17,28.5190155514167
"AAR2","44_Normal vs 502_Tumor",-0.761972541864667,3.26687303229166e-16,"Tumor",5.82897785578572,-8.74498090547145,2.73531807440561e-17,28.4797413285867
"CAMK1G","44_Normal vs 502_Tumor",-0.440398438944737,3.4492817326593e-16,"Nonsignif",1.32452168068911,-8.73790804704713,2.88984634704514e-17,27.8802466834489
"KLHL5","44_Normal vs 502_Tumor",-1.33602417483938,3.45090634451033e-16,"Tumor",4.68935141536854,-8.73776728768342,2.8930077185185e-17,28.4685623267039
"F11R","44_Normal vs 502_Tumor",-0.979348230975589,3.51898821158487e-16,"Tumor",7.30180222692307,-8.73517175845719,2.95191874601099e-17,28.3825041578286
"CYREN","44_Normal vs 502_Tumor",-0.837658159577086,3.54966350040128e-16,"Tumor",4.29627453912987,-8.73397401937087,2.97950261993096e-17,28.439150959766
"SEMA5B","44_Normal vs 502_Tumor",-0.61843203444305,3.56944137915131e-16,"Tumor",1.52980739045346,-8.73317842962344,2.99796578873891e-17,27.8905315745878
"PRELID2","44_Normal vs 502_Tumor",-0.599105726422918,3.5759683843527e-16,"Nonsignif",2.00184895058749,-8.73286316803441,3.0053133012636e-17,28.1961817151694
"SNRPD1","44_Normal vs 502_Tumor",-0.84581651898573,3.60594189764324e-16,"Tumor",5.43114032050762,-8.73170814966073,3.03238475611712e-17,28.3904653530727
"TNFRSF25","44_Normal vs 502_Tumor",-1.22531815469208,3.60802762467921e-16,"Tumor",3.88368539462207,-8.73155378707798,3.03602094976658e-17,28.4285965622131
"CNPY3","44_Normal vs 502_Tumor",-1.04302194471227,3.62693841261609e-16,"Tumor",6.83373713539922,-8.7308005732177,3.05382575927924e-17,28.3565905223212
"ITPK1","44_Normal vs 502_Tumor",-0.874855575377707,3.62875459295425e-16,"Tumor",5.15182356117222,-8.73065629727083,3.05724798769947e-17,28.390972761546
"SFR1","44_Normal vs 502_Tumor",-0.989541866991008,3.63249440300007e-16,"Tumor",4.05488553827977,-8.73044386531505,3.0622937843644e-17,28.4190066893344
"RNF2","44_Normal vs 502_Tumor",-0.826565506104203,3.6367091774164e-16,"Tumor",4.52708337620338,-8.73021478981359,3.06774413891299e-17,28.4044533663485
"TRIM65","44_Normal vs 502_Tumor",-0.819824349456702,3.70311224015074e-16,"Tumor",4.91225446446917,-8.72780393945461,3.12569023139647e-17,28.375029996115
"NT5DC4","44_Normal vs 502_Tumor",-0.328940459504307,3.77952965067726e-16,"Nonsignif",1.06760542876475,-8.72509217059581,3.19216365196227e-17,27.6876263230063
"GRB2","44_Normal vs 502_Tumor",-0.665211797988941,3.82774646844767e-16,"Tumor",6.85747490517232,-8.72337872960661,3.2348840726617e-17,28.2948258738308
"FMNL2","44_Normal vs 502_Tumor",-1.25092775188886,3.89261684574231e-16,"Tumor",4.99947612207956,-8.72113282537039,3.2917376529544e-17,28.3321920746974
"VMA21","44_Normal vs 502_Tumor",-0.854898367389923,3.90980180418018e-16,"Tumor",5.2880919275963,-8.72048540106529,3.30830952390852e-17,28.3091910595563
"RTTN","44_Normal vs 502_Tumor",-0.945806208704131,3.94737489568939e-16,"Tumor",2.87346838995826,-8.71917279266386,3.34216153983196e-17,28.297565688224
"GINS4","44_Normal vs 502_Tumor",-1.10393879261675,3.99308389926514e-16,"Tumor",2.89646214385993,-8.71760875438624,3.38294551223673e-17,28.2637212362111
"POLE4","44_Normal vs 502_Tumor",-0.78977334603455,4.01915869777266e-16,"Tumor",5.8435504682077,-8.71668997466347,3.40713281020427e-17,28.2642026900789
"HOXA13","44_Normal vs 502_Tumor",-0.623549721439517,4.06379118106794e-16,"Tumor",1.3058676825494,-8.71518624592994,3.44708876854112e-17,27.6379840277681
"OAS3","44_Normal vs 502_Tumor",-1.85804792992688,4.10316636574629e-16,"Tumor",6.27805424571463,-8.71386311698647,3.48262907667025e-17,28.2555888651568
"ABCD1","44_Normal vs 502_Tumor",-1.2026542551152,4.16044688801641e-16,"Tumor",4.13908545119689,-8.71199532416726,3.53341725373818e-17,28.2794136863812
"TSPAN9","44_Normal vs 502_Tumor",-1.0927022689138,4.29773189039655e-16,"Tumor",5.71057696720991,-8.70772672760237,3.65225376882257e-17,28.2059627184194
"C3orf52","44_Normal vs 502_Tumor",-0.948923571099895,4.32802099159168e-16,"Tumor",3.07719126462814,-8.70674105570261,3.68025156048538e-17,28.2263094532754
"RIC8A","44_Normal vs 502_Tumor",-0.751891388942554,4.37228911520868e-16,"Tumor",6.05434989468525,-8.70534828945394,3.72017504664059e-17,28.1724469279967
"SVBP","44_Normal vs 502_Tumor",-0.818457440484337,4.44307500131947e-16,"Tumor",5.03558407390826,-8.70319575901963,3.78272126983847e-17,28.1839526916833
"MRPS12","44_Normal vs 502_Tumor",-0.794035987938788,4.4662863590564e-16,"Tumor",6.20381542551382,-8.70244388302584,3.80481278331635e-17,28.1480022657512
"NUP62CL","44_Normal vs 502_Tumor",-0.930705721289391,4.47001872003389e-16,"Tumor",2.66857280590368,-8.70225697486734,3.81032426758588e-17,28.1279934212072
"LRWD1","44_Normal vs 502_Tumor",-0.808016790582006,4.50703780267555e-16,"Tumor",3.94575723447893,-8.70111295605716,3.84423121048282e-17,28.195528107794
"ACTR5","44_Normal vs 502_Tumor",-0.720760856781898,4.50968788083815e-16,"Tumor",4.23276552916363,-8.70095808712159,3.84884416143315e-17,28.1871579500132
"PRR13","44_Normal vs 502_Tumor",-0.623614293379299,4.52450828377428e-16,"Tumor",6.12127462257775,-8.7004554639827,3.86385312772627e-17,28.1315985301107
"F2RL3","44_Normal vs 502_Tumor",-0.754391256038624,4.58934729667955e-16,"Tumor",2.27959740062437,-8.69853885406117,3.9216186926606e-17,28.0029295260064
"BGN","44_Normal vs 502_Tumor",-2.06613888303499,4.67635340885675e-16,"Tumor",8.83017532339941,-8.69603392466857,3.998405361321e-17,28.0775572279823
"FPGS","44_Normal vs 502_Tumor",-0.887787588748604,4.68029336845361e-16,"Tumor",5.88068136156213,-8.69584632027729,4.00421572552764e-17,28.1066619790152
"LTBR","44_Normal vs 502_Tumor",-0.775330844229497,4.69410797162026e-16,"Tumor",6.6591106062683,-8.69538678126268,4.01848358361357e-17,28.0859468200174
"NID2","44_Normal vs 502_Tumor",-1.39091766816496,4.69721738696483e-16,"Tumor",3.06888849177841,-8.69522251698993,4.02359588366438e-17,28.0183141798705
"NTAQ1","44_Normal vs 502_Tumor",-0.837981047548499,4.70301306334584e-16,"Tumor",4.44474775563164,-8.69498453540671,4.03101385730983e-17,28.1388958875553
"THOC6","44_Normal vs 502_Tumor",-0.794567717081969,4.7100581219692e-16,"Tumor",6.1197417151857,-8.69471251534395,4.03950939147445e-17,28.0909551276861
"EXOC3L4","44_Normal vs 502_Tumor",-0.843223952149768,4.71311269445223e-16,"Tumor",1.91387824875986,-8.69455017847443,4.04458781489589e-17,27.7163733219676
"FN1","44_Normal vs 502_Tumor",-3.0949144777928,4.75151838775943e-16,"Tumor",7.34675689146671,-8.69342298502964,4.08002465765143e-17,28.1007887853745
"ZNF696","44_Normal vs 502_Tumor",-0.809769290324873,4.76519490199308e-16,"Tumor",2.97415997796955,-8.69297308486,4.09425426656717e-17,28.1229872409322
"ZNF695","44_Normal vs 502_Tumor",-0.541052849988815,4.79514212212429e-16,"Nonsignif",1.36970825058377,-8.69208502379798,4.1224864193546e-17,27.5144196037059
"FCRLB","44_Normal vs 502_Tumor",-0.420784490148923,4.91173244039521e-16,"Nonsignif",1.6945584869913,-8.68890151982995,4.2252839450215e-17,27.7743932251611
"ULK1","44_Normal vs 502_Tumor",-0.966820252557318,4.96698420525214e-16,"Tumor",5.22855063540817,-8.68734388136,4.27650085606232e-17,28.0615545808824
"CAVIN2","44_Normal vs 502_Tumor",1.50537444700545,4.96698420525214e-16,"Normal",3.11417057100578,8.68729868169643,4.27799620369935e-17,28.0613255201283
"CNOT3","44_Normal vs 502_Tumor",-0.767466703133228,5.05969847697885e-16,"Tumor",4.98745522417482,-8.68482908147987,4.36048927120301e-17,28.0446609426384
"LIN37","44_Normal vs 502_Tumor",-0.560174300665353,5.07979746992142e-16,"Nonsignif",2.58907895089836,-8.68423814319189,4.38046075318489e-17,28.0441815509145
"PML","44_Normal vs 502_Tumor",-1.1217916101063,5.12957642527689e-16,"Tumor",5.59797114263709,-8.68289875339636,4.42606260493921e-17,28.0210499606421
"CENPT","44_Normal vs 502_Tumor",-0.81059597629973,5.43683312270567e-16,"Tumor",4.30985736677057,-8.67529418553554,4.69401576403458e-17,27.992272781208
"MITD1","44_Normal vs 502_Tumor",-0.756461061447158,5.45158345753134e-16,"Tumor",3.70321413952207,-8.67486535857298,4.70959476533565e-17,27.9986426310688
"MUS81","44_Normal vs 502_Tumor",-0.752519157710509,5.5311688324268e-16,"Tumor",4.34791495998528,-8.67291131910888,4.78123363520852e-17,27.9720701768775
"SDF2","44_Normal vs 502_Tumor",-0.593064633896759,5.53395785150874e-16,"Nonsignif",5.39547670893396,-8.67276796685561,4.78653144024283e-17,27.9373003035449
"HSPB11","44_Normal vs 502_Tumor",-0.84246403958902,5.67747041959309e-16,"Tumor",4.42599929170843,-8.66937526244621,4.9136227378084e-17,27.9451968082636
"GLO1","44_Normal vs 502_Tumor",-0.773813367932071,5.73302018951778e-16,"Tumor",7.77743800208494,-8.66803641420098,4.96468961062106e-17,27.8640353025232
"PPIH","44_Normal vs 502_Tumor",-0.888170513668204,5.88560771849738e-16,"Tumor",5.97571159896569,-8.66455630161504,5.09989797090309e-17,27.8669487431359
"GOLGA6L2","44_Normal vs 502_Tumor",-0.317278706260853,5.9341916074034e-16,"Nonsignif",1.07337658391066,-8.66341338383932,5.14509178961055e-17,27.2195801891273
"KRTCAP2","44_Normal vs 502_Tumor",-0.734584756214482,5.94041565662492e-16,"Tumor",3.95174551420945,-8.66319965122916,5.15358716519758e-17,27.9069734397036
"ZNF284","44_Normal vs 502_Tumor",-0.459185759906734,6.03798990322221e-16,"Nonsignif",1.71648807995949,-8.66101090387047,5.24138723927265e-17,27.5575661488669
"C2CD4C","44_Normal vs 502_Tumor",-0.685392299709874,6.14378962831238e-16,"Tumor",1.81156964301539,-8.65868201702244,5.33643368518969e-17,27.4516213371833
"ULBP1","44_Normal vs 502_Tumor",-0.87879832296297,6.19415613770596e-16,"Tumor",1.85672224536695,-8.65754601132426,5.38341286734735e-17,27.418871978109
"SP140","44_Normal vs 502_Tumor",-0.773081982977103,6.19542437361422e-16,"Tumor",2.03946272748173,-8.65744169933264,5.38774710773379e-17,27.572303500101
"PLEKHG2","44_Normal vs 502_Tumor",-0.951846054007188,6.3949376217619e-16,"Tumor",3.76208137705472,-8.65325498839109,5.5645865476023e-17,27.8351818863052
"SEMA7A","44_Normal vs 502_Tumor",-1.24882552217835,6.41227339933703e-16,"Tumor",3.92943543216437,-8.65282625170299,5.58301648677213e-17,27.831192106225
"SUB1","44_Normal vs 502_Tumor",-0.712101920846682,6.46329321040373e-16,"Tumor",5.84786099784225,-8.6517209171241,5.63080998558831e-17,27.7690687072809
"PRPF3","44_Normal vs 502_Tumor",-0.783390184586312,6.54445939333503e-16,"Tumor",4.65255933832109,-8.65002480714012,5.70493591020024e-17,27.7911398002131
"TRPC6","44_Normal vs 502_Tumor",-0.69138664129782,6.71066100384957e-16,"Tumor",2.0659419980192,-8.64669412233021,5.85331796047602e-17,27.5332730076363
"GTF2E1","44_Normal vs 502_Tumor",-0.883283247149867,6.77451153411769e-16,"Tumor",4.2325323511958,-8.64538793004795,5.91254514924039e-17,27.7691685233012
"CEP164","44_Normal vs 502_Tumor",-0.742359869004652,6.99118831361952e-16,"Tumor",3.39677670694706,-8.64122477408446,6.10529982628153e-17,27.7439869540499
"HLA-C","44_Normal vs 502_Tumor",-1.30631175132623,7.03389710159817e-16,"Tumor",10.6222359361313,-8.64035673875902,6.1462661824701e-17,27.6388963120395
"LIMD2","44_Normal vs 502_Tumor",-1.33225598608136,7.05640658829526e-16,"Tumor",3.79592994351875,-8.63986453059007,6.16961627731382e-17,27.7307896727445
"CBY2","44_Normal vs 502_Tumor",-0.537237509332693,7.18286225707877e-16,"Nonsignif",1.40776263675118,-8.63748119483729,6.2839271767547e-17,27.116849042723
"GTSF1L","44_Normal vs 502_Tumor",-0.336768695558507,7.39483287130556e-16,"Nonsignif",1.09423226304902,-8.63362709652729,6.47322737651976e-17,27.0003839934643
"PSMC3","44_Normal vs 502_Tumor",-0.66753014781078,7.41136017073714e-16,"Tumor",7.94255934085521,-8.63325976313913,6.49156123254612e-17,27.5980821818656
"C5orf34","44_Normal vs 502_Tumor",-0.762534344883236,7.4497488359094e-16,"Tumor",2.30337548255935,-8.63251139206984,6.52907196219301e-17,27.5115561341589
"IL24","44_Normal vs 502_Tumor",-2.1582016042517,7.46914989144498e-16,"Tumor",3.96748747722759,-8.63205153082454,6.55222790780857e-17,27.6327436539714
"FN3KRP","44_Normal vs 502_Tumor",-0.812471038628631,7.46914989144498e-16,"Tumor",5.61798696121906,-8.63201901502151,6.55386828598803e-17,27.6277731880688
"RBM14-RBM4","44_Normal vs 502_Tumor",-0.416251376252034,7.49019247008054e-16,"Nonsignif",1.69349377200557,-8.63157636685735,6.57623972410952e-17,27.3460147480649
"EXT2","44_Normal vs 502_Tumor",-1.06737860060004,7.51507326539815e-16,"Tumor",6.19535414410165,-8.63106840866506,6.60200499709452e-17,27.6118846248226
"SMARCB1","44_Normal vs 502_Tumor",-0.758026782296821,7.61386726841836e-16,"Tumor",6.99292903635002,-8.62929452317035,6.69276767034532e-17,27.579578226399
"RAB33A","44_Normal vs 502_Tumor",-0.623681092842385,7.77197471214811e-16,"Tumor",2.04696328955718,-8.62654674557558,6.83580226651454e-17,27.4237730058912
"LETM2","44_Normal vs 502_Tumor",-0.651410129881203,7.85662186222663e-16,"Tumor",1.96561997301687,-8.62506185075399,6.91435186059592e-17,27.3330483648862
"KMO","44_Normal vs 502_Tumor",-0.455342263237563,7.88072669538989e-16,"Nonsignif",1.38240817263608,-8.62458666266979,6.93967690636868e-17,27.0406744346882
"MAZ","44_Normal vs 502_Tumor",-0.987404124617854,7.91103385696739e-16,"Tumor",5.91974554374986,-8.62401076848967,6.97049203631797e-17,27.5634477861512
"GPX8","44_Normal vs 502_Tumor",-1.38788862823199,7.96263630792413e-16,"Tumor",4.37210185028478,-8.62308868111624,7.0201133916176e-17,27.6052376653019
"DNTTIP1","44_Normal vs 502_Tumor",-0.729977560923481,8.05950038777383e-16,"Tumor",5.8218095440639,-8.62143984783843,7.1097162896998e-17,27.5409413393728
"LRP8","44_Normal vs 502_Tumor",-1.11349101776369,8.14986530576901e-16,"Tumor",3.11177382080008,-8.61991326411966,7.19368360235859e-17,27.5603796169833
"C12orf75","44_Normal vs 502_Tumor",-1.63282018071871,8.19680560391361e-16,"Tumor",5.50370756041665,-8.61901692115232,7.243441683731e-17,27.5533442637249
"U2AF2","44_Normal vs 502_Tumor",-0.730619564123402,8.19680560391361e-16,"Tumor",7.25298365578311,-8.61901284412943,7.24366878451127e-17,27.4981650741247
"CDK5RAP1","44_Normal vs 502_Tumor",-0.760211386196493,8.19794472381958e-16,"Tumor",4.43430845093953,-8.61891803091015,7.24895211376399e-17,27.5616340344473
"NID1","44_Normal vs 502_Tumor",-2.22441878759921,8.20699063613436e-16,"Tumor",5.33188905360758,-8.61869791842553,7.26123225983822e-17,27.5680141806946
"ATAD3A","44_Normal vs 502_Tumor",-0.83071887508048,8.64562570500307e-16,"Tumor",5.54562757473008,-8.61184827034072,7.65383004924107e-17,27.4778034764865
"TPST1","44_Normal vs 502_Tumor",-1.38831657750986,8.77601891617718e-16,"Tumor",4.76283330654515,-8.60982363298314,7.77384324673632e-17,27.4982089993928
"COPZ1","44_Normal vs 502_Tumor",-0.506058292997936,8.88449461643416e-16,"Nonsignif",7.07618919265518,-8.60814813541488,7.87456641103951e-17,27.4159145499457
"FRMD8","44_Normal vs 502_Tumor",-0.937367152785372,9.12686024109448e-16,"Tumor",6.36715071949787,-8.60456783387742,8.09414283992937e-17,27.4056200310594
"NKIRAS2","44_Normal vs 502_Tumor",-0.576950181868317,9.28179904901113e-16,"Nonsignif",5.37214186506779,-8.60229929656004,8.23639218653448e-17,27.4045321361417
"NEDD8","44_Normal vs 502_Tumor",-0.674126317429931,9.30555440821114e-16,"Tumor",6.0823350139816,-8.60188988583522,8.26232646605215e-17,27.3865796373821
"FZD6","44_Normal vs 502_Tumor",-1.35717736587624,9.38656308572507e-16,"Tumor",6.45600946833784,-8.6006845266665,8.33915015649736e-17,27.3823299647521
"HELZ2","44_Normal vs 502_Tumor",-1.37224021160202,9.51959072956061e-16,"Tumor",4.94056307750762,-8.59877503716339,8.46229986080196e-17,27.410127613034
"EDC3","44_Normal vs 502_Tumor",-0.586822405891567,9.56393606433164e-16,"Nonsignif",4.77790204776827,-8.59809318445145,8.50670926479496e-17,27.3903816156282
"SNF8","44_Normal vs 502_Tumor",-0.709264557013599,9.72001430038216e-16,"Tumor",5.31671346859211,-8.59583332940632,8.65554877653727e-17,27.360458922765
"HPCA","44_Normal vs 502_Tumor",-0.43145230880242,9.72001430038216e-16,"Nonsignif",1.31338173151197,-8.59583142141084,8.65567552337229e-17,26.7854982686395
"ARHGAP22","44_Normal vs 502_Tumor",-0.727538995965884,9.81776868398114e-16,"Tumor",2.37484103557486,-8.59445116545754,8.74784752060086e-17,27.2681888849949
"UBTD2","44_Normal vs 502_Tumor",-0.856564088379118,9.92715371040024e-16,"Tumor",4.96413351321075,-8.59293092851289,8.85049073560124e-17,27.3526945895601
"NIT1","44_Normal vs 502_Tumor",-0.542196358389892,1.00697293958424e-15,"Nonsignif",4.71852030860459,-8.59099601158189,8.98285631326122e-17,27.3374641617342
"TMEM200B","44_Normal vs 502_Tumor",-1.20250154349233,1.02235185158154e-15,"Tumor",3.12738094340527,-8.58894388021607,9.12537961320894e-17,27.3071327597106
"TENT4A","44_Normal vs 502_Tumor",-0.949894513249981,1.0294842846683e-15,"Tumor",4.79734097944716,-8.58796125946232,9.19441335151618e-17,27.3227391450874
"DLL3","44_Normal vs 502_Tumor",-0.599655644037457,1.04274119427948e-15,"Nonsignif",1.41258752572383,-8.58621669691038,9.31825168658121e-17,26.701271936383
"CHAF1A","44_Normal vs 502_Tumor",-1.18399786212752,1.06020949610471e-15,"Tumor",5.02911108463433,-8.58397387926836,9.47988458617283e-17,27.2918996380484
"FIBP","44_Normal vs 502_Tumor",-0.758842567622182,1.06079643934292e-15,"Tumor",5.94792967814379,-8.58382561530624,9.49066666739587e-17,27.2549624429904
"SENP3","44_Normal vs 502_Tumor",-0.685697486838735,1.07890499280746e-15,"Tumor",4.72305652467245,-8.5815415751501,9.65830751555954e-17,27.270000151441
"LRRC8D","44_Normal vs 502_Tumor",-1.17760541750319,1.08876483699511e-15,"Tumor",5.150781582052,-8.58027869514934,9.75225220470867e-17,27.2602697841692
"CNPY4","44_Normal vs 502_Tumor",-1.12083052924855,1.0904857567934e-15,"Tumor",3.97273111910503,-8.57999666158583,9.77335557499639e-17,27.2824723118337
"TBC1D7","44_Normal vs 502_Tumor",-0.64758871559058,1.09556546405016e-15,"Tumor",3.1318848307426,-8.57931434747631,9.82459717618148e-17,27.2751276341083
"PHF19","44_Normal vs 502_Tumor",-1.04530612529976,1.0987051549013e-15,"Tumor",4.31437289839373,-8.5788650486423,9.85848435719254e-17,27.2688230558184
"FDX2","44_Normal vs 502_Tumor",-0.715369010721918,1.1036819899904e-15,"Tumor",2.78647006765294,-8.57819944558431,9.90889824598823e-17,27.2488453963367
"LZTR1","44_Normal vs 502_Tumor",-0.853098102024806,1.11074136210326e-15,"Tumor",4.45285379701451,-8.57729158883157,9.97807202014613e-17,27.249842694347
"ATP13A2","44_Normal vs 502_Tumor",-0.817525460061805,1.11151734594583e-15,"Tumor",5.7417862843612,-8.57712468047512,9.99084139529795e-17,27.2106967723483
"U2SURP","44_Normal vs 502_Tumor",-1.01450731038641,1.11868263827714e-15,"Tumor",5.1104661162752,-8.57621031690211,1.00610823120131e-16,27.2266569994087
"PPP1R35","44_Normal vs 502_Tumor",-0.985696496575233,1.12448471877497e-15,"Tumor",5.31821319823238,-8.57545942259397,1.01191305748178e-16,27.2140647552194
"HOXD1","44_Normal vs 502_Tumor",-0.504097091855051,1.12483029617633e-15,"Nonsignif",1.30339597795309,-8.57534366921575,1.01281083582886e-16,26.6076956506789
"DNASE2","44_Normal vs 502_Tumor",-1.03799164629057,1.13371540272779e-15,"Tumor",6.37953576689576,-8.57424101905305,1.02140252517653e-16,27.1786710553231
"ADGRD2","44_Normal vs 502_Tumor",-0.433663940359561,1.13589652517367e-15,"Nonsignif",1.2285337306803,-8.57391454765877,1.02396014163498e-16,26.5722896542579
"PADI2","44_Normal vs 502_Tumor",2.05373745961312,1.16500575565201e-15,"Normal",3.08289863770991,8.57053528029152,1.05080857192463e-16,27.1670584966432
"PNMA1","44_Normal vs 502_Tumor",-1.14501262058757,1.183254640963e-15,"Tumor",5.48744372901097,-8.56842998363121,1.06788592460013e-16,27.1601502881011
"PILRB","44_Normal vs 502_Tumor",-0.731803038607296,1.19337036279588e-15,"Tumor",1.96105493152206,-8.56724264194085,1.07763790390718e-16,26.8490369880868
"LYPD1","44_Normal vs 502_Tumor",-1.21524160638249,1.20335704724014e-15,"Tumor",2.76370648296702,-8.56607861599582,1.0872838467421e-16,27.0519078752375
"ADAM10","44_Normal vs 502_Tumor",-0.956176052695898,1.21040906285534e-15,"Tumor",4.76278330193868,-8.5652398793518,1.09428708118749e-16,27.1531123906665
"YTHDF1","44_Normal vs 502_Tumor",-0.658687078198081,1.21505651940024e-15,"Tumor",6.32688156545546,-8.56466385572888,1.09912254402421e-16,27.1012281369832
"RELL2","44_Normal vs 502_Tumor",-0.713974598507318,1.21538060268953e-15,"Tumor",2.66199993750505,-8.56455369007537,1.1000497395098e-16,27.1336239189631
"LMAN2L","44_Normal vs 502_Tumor",-0.889684844748888,1.22454355809057e-15,"Tumor",5.0682258888322,-8.56349707134239,1.10898201097878e-16,27.1291016708981
"BRD9","44_Normal vs 502_Tumor",-0.789718311335979,1.22462816032239e-15,"Tumor",4.02243761653506,-8.56333759896027,1.11033634651798e-16,27.153842368538
"GARS1","44_Normal vs 502_Tumor",-0.679941906779908,1.22462816032239e-15,"Tumor",7.1149609346251,-8.56335546250366,1.11018455725088e-16,27.0798065463469
"OR51E1","44_Normal vs 502_Tumor",-0.439794638359125,1.26182838772897e-15,"Nonsignif",1.35629521554575,-8.55935173638125,1.14472302481125e-16,26.5396654473177
"ID4","44_Normal vs 502_Tumor",1.47458653966214,1.26231778647486e-15,"Normal",3.79893552464133,8.55922590974696,1.14582552478807e-16,27.0777302620588
"CD68","44_Normal vs 502_Tumor",-0.610075178705276,1.26369894356302e-15,"Tumor",2.10605474658691,-8.55900787274265,1.14773846353133e-16,26.9266555318426
"SEC61B","44_Normal vs 502_Tumor",-0.621103040377355,1.26774906440968e-15,"Tumor",7.81783441178316,-8.55851454824727,1.15207828796581e-16,27.0350853508974
"PKNOX1","44_Normal vs 502_Tumor",-0.577204416269542,1.27544709773029e-15,"Nonsignif",3.56201521385182,-8.55764815771615,1.15973931417596e-16,27.1151922039219
"MRPL9","44_Normal vs 502_Tumor",-0.63359704751208,1.27935486791966e-15,"Tumor",6.38245598486346,-8.55717325396033,1.16395998208143e-16,27.0436007838605
"SLC8B1","44_Normal vs 502_Tumor",-0.678449116961718,1.29360939118721e-15,"Tumor",4.58285572125985,-8.55564965515027,1.17760362440486e-16,27.079415328703
"PPP1CA","44_Normal vs 502_Tumor",-0.65447053714553,1.31295350410868e-15,"Tumor",8.31708300058243,-8.55363387265455,1.19589796972912e-16,26.9945329891668
"C2","44_Normal vs 502_Tumor",-1.30290103352398,1.33959112883615e-15,"Tumor",3.49191733760885,-8.55093208663084,1.22085956600592e-16,27.0535201523013
"H2AC12","44_Normal vs 502_Tumor",-0.42834515660429,1.34041273733726e-15,"Nonsignif",1.27223549835868,-8.55077703383344,1.22230761378555e-16,26.4212872370052
"KCTD5","44_Normal vs 502_Tumor",-0.704744695840302,1.35498137184309e-15,"Tumor",5.992213124467,-8.54928811492992,1.23629945190337e-16,26.9933092850142
"TICRR","44_Normal vs 502_Tumor",-1.04369412451756,1.3550953342982e-15,"Tumor",2.99572257531459,-8.54920233574456,1.23711035266412e-16,27.0229400555888
"PAICS","44_Normal vs 502_Tumor",-0.928814255190201,1.40308313703935e-15,"Tumor",6.09622131294507,-8.54457402582829,1.28165192391669e-16,26.9599621994019
"NCAPG2","44_Normal vs 502_Tumor",-1.20786550427082,1.44742806657665e-15,"Tumor",4.2422524984084,-8.54042623882819,1.32291406575319e-16,26.9838852231309
"CSMD2","44_Normal vs 502_Tumor",-0.533089868806501,1.45379998050308e-15,"Nonsignif",1.27448835302213,-8.53977643200239,1.32949625218942e-16,26.3189368978365
"MCM3","44_Normal vs 502_Tumor",-1.15833718391071,1.45605026966623e-15,"Tumor",6.85547133772413,-8.53949925724987,1.33231372163106e-16,26.9105714634143
"GPATCH2","44_Normal vs 502_Tumor",-0.759147318566654,1.47826408750851e-15,"Tumor",3.16847297448941,-8.53744200120284,1.35341096227108e-16,26.9594262554093
"PPP1R9B","44_Normal vs 502_Tumor",-0.802544343012154,1.47965236536202e-15,"Tumor",6.43057356774143,-8.53724447600343,1.35545388574036e-16,26.8957268316932
"NUDC","44_Normal vs 502_Tumor",-0.734840865029573,1.52324905707866e-15,"Tumor",7.28467735089995,-8.53329192166591,1.39698045925416e-16,26.8524810199766
